0
myer, 0.126562492795
common, 0.1265326697
experi, 0.124455165467
non, 0.122858872908
call, 0.120308231279
exist, 0.11481935062
case, 0.111177393237
fight, 0.106416594176
best, 0.106281625409
evid, 0.105857807959
possibl, 0.103886189616
truth, 0.102745241698
 endline 




9
atheist, 13.5124362245
entri, 12.7311862245
each, 2.7024872449
test, 2.7024872449
comput, 1.80165816327
ture, 1.80165816327
answer, 1.171875
author, 0.900829081633
below, 0.900829081633
click, 0.900829081633
collect, 0.900829081633
convent, 0.900829081633
decid, 0.900829081633
human, 0.900829081633
ideolog, 0.900829081633
link, 0.900829081633
pass, 0.900829081633
program, 0.900829081633
programm, 0.900829081633
round, 0.900829081633
sham, 0.900829081633
sincer, 0.900829081633
specul, 0.900829081633
sure, 0.900829081633
vote, 0.900829081633
open, 0.900829081633
understand, 0.900829081633
contest, 0.78125
best, 0.78125
literatur, 0.78125
 endline 




10
access, 3.7037037037
cannot, 3.7037037037
definit, 3.7037037037
famili, 3.7037037037
friday, 3.7037037037
guarante, 3.7037037037
internet, 3.7037037037
limit, 3.7037037037
quick, 3.7037037037
vacat, 3.7037037037
abandon, 0.0
abil, 0.0
abl, 0.0
abort, 0.0
abov, 0.0
abraham, 0.0
abroad, 0.0
absenc, 0.0
absent, 0.0
absolut, 0.0
abstin, 0.0
abstract, 0.0
absurd, 0.0
abund, 0.0
abus, 0.0
academ, 0.0
accept, 0.0
accid, 0.0
accident, 0.0
accommod, 0.0
 endline 




11
add, 5.0
done, 5.0
enjoy, 5.0
figur, 5.0
watch, 5.0
yet, 5.0
abandon, 0.0
abil, 0.0
abl, 0.0
abort, 0.0
abov, 0.0
abraham, 0.0
abroad, 0.0
absenc, 0.0
absent, 0.0
absolut, 0.0
abstin, 0.0
abstract, 0.0
absurd, 0.0
abund, 0.0
abus, 0.0
academ, 0.0
accept, 0.0
access, 0.0
accid, 0.0
accident, 0.0
accommod, 0.0
accompani, 0.0
accomplish, 0.0
accord, 0.0
 endline 




12
stori, 0.131365996991
human, 0.108045592009
she, 0.098324202106
show, 0.0931231261322
quick, 0.0925715298452
chang, 0.0900837145425
set, 0.089883706362
down, 0.0898032903992
keep, 0.0895465842328
best, 0.0882025756629
pretti, 0.0848921956448
word, 0.0842748822851
actual, 0.0833604672507
tell, 0.0823687693139
particular, 0.0821411974911
experi, 0.0817109959734
link, 0.0814036146793
didn, 0.079667696699
though, 0.0795512609635
anoth, 0.0791277831443
everi, 0.0789844502695
isn, 0.078448181059
today, 0.0778067606636
call, 0.0777114404475
run, 0.0776392835943
around, 0.0776215885133
between, 0.0772663484412
each, 0.0767578347101
wrong, 0.0766693612308
group, 0.0763750358231
 endline 




13
best, 8.69565217391
bread, 4.34782608696
data, 4.34782608696
either, 4.34782608696
mail, 4.34782608696
mom, 4.34782608696
present, 4.34782608696
second, 4.34782608696
tomorrow, 4.34782608696
tristyn, 4.34782608696
abandon, 0.0
abil, 0.0
abl, 0.0
abort, 0.0
abov, 0.0
abraham, 0.0
abroad, 0.0
absenc, 0.0
absent, 0.0
absolut, 0.0
abstin, 0.0
abstract, 0.0
absurd, 0.0
abund, 0.0
abus, 0.0
academ, 0.0
accept, 0.0
access, 0.0
accid, 0.0
accident, 0.0
 endline 




14
she, 1.41006124052
show, 0.17851613277
said, 0.169380391484
women, 0.135382968901
share, 0.134094833425
relationship, 0.128393113446
each, 0.117127463659
religion, 0.11498144811
call, 0.110503734907
tell, 0.110132398848
famili, 0.110045995498
stori, 0.109463896316
hous, 0.105592713331
away, 0.104278930362
charact, 0.103162200336
date, 0.101814879863
faith, 0.0987383501493
didn, 0.0952757487186
three, 0.0948784040425
place, 0.0948054010353
yes, 0.0934555533041
cathol, 0.0918405660744
woman, 0.0909032095095
video, 0.0896835196346
belief, 0.085971074198
today, 0.0838032877883
hard, 0.0833117695559
jesus, 0.0824505434662
atheist, 0.0822776361648
myself, 0.0806548568158
 endline 




15
onto, 3.16455696203
cell, 1.89873417722
fabric, 1.89873417722
blood, 1.26582278481
draw, 1.26582278481
iron, 1.26582278481
saturday, 1.26582278481
add, 0.632911392405
best, 0.632911392405
big, 0.632911392405
bug, 0.632911392405
case, 0.632911392405
costum, 0.632911392405
cover, 0.632911392405
cut, 0.632911392405
debat, 0.632911392405
design, 0.632911392405
distinct, 0.632911392405
dress, 0.632911392405
dure, 0.632911392405
fair, 0.632911392405
favorit, 0.632911392405
finish, 0.632911392405
keep, 0.632911392405
learn, 0.632911392405
lesson, 0.632911392405
monday, 0.632911392405
onc, 0.632911392405
pattern, 0.632911392405
pin, 0.632911392405
 endline 




16
hate, 3.22580645161
seri, 2.15053763441
anyon, 1.0752688172
appl, 1.0752688172
big, 1.0752688172
broken, 1.0752688172
clear, 1.0752688172
comput, 1.0752688172
constraint, 1.0752688172
despis, 1.0752688172
draft, 1.0752688172
excel, 1.0752688172
main, 1.0752688172
meantim, 1.0752688172
middl, 1.0752688172
never, 1.0752688172
past, 1.0752688172
plus, 1.0752688172
